epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2,lr/pg3,lr/pg4,lr/pg5,lr/pg6,lr/pg7
124,4194.02,1.08915,0.94224,0.01113,0.60351,0.54612,0.57034,0.40686,1.27683,1.63699,0.01732,0.000706211,0.000235404,0.000706211,0.000235404,0.000706211,0.000235404,0.000706211,0.000235404
125,4228.55,1.08982,0.93767,0.0108,0.62666,0.54125,0.56825,0.40557,1.2712,1.6568,0.01731,0.000684599,0.0002282,0.000684599,0.0002282,0.000684599,0.0002282,0.000684599,0.0002282
126,4263.33,1.09614,0.94793,0.01082,0.61214,0.5359,0.56629,0.40569,1.26977,1.63622,0.01725,0.000663239,0.00022108,0.000663239,0.00022108,0.000663239,0.00022108,0.000663239,0.00022108
127,4296.9,1.08799,0.91772,0.01087,0.65106,0.52447,0.57877,0.41179,1.26958,1.61798,0.01722,0.000642139,0.000214046,0.000642139,0.000214046,0.000642139,0.000214046,0.000642139,0.000214046
128,4330.29,1.10184,0.94013,0.01096,0.59847,0.54939,0.57691,0.40462,1.27232,1.63029,0.01729,0.000621305,0.000207102,0.000621305,0.000207102,0.000621305,0.000207102,0.000621305,0.000207102
129,4363.59,1.08476,0.93415,0.01083,0.65905,0.52061,0.58007,0.4106,1.26942,1.63235,0.01716,0.000600743,0.000200248,0.000600743,0.000200248,0.000600743,0.000200248,0.000600743,0.000200248
130,4397.6,1.0899,0.90901,0.01089,0.65435,0.53852,0.57551,0.41111,1.26765,1.65717,0.01713,0.000580459,0.000193486,0.000580459,0.000193486,0.000580459,0.000193486,0.000580459,0.000193486
131,4431.47,1.08412,0.90817,0.01084,0.65028,0.52778,0.57278,0.40973,1.26409,1.66638,0.01709,0.00056046,0.00018682,0.00056046,0.00018682,0.00056046,0.00018682,0.00056046,0.00018682
132,4465.11,1.10292,0.94107,0.01113,0.61891,0.54973,0.57737,0.41272,1.26384,1.65156,0.01714,0.000540752,0.000180251,0.000540752,0.000180251,0.000540752,0.000180251,0.000540752,0.000180251
133,4500.01,1.10508,0.9345,0.01095,0.63631,0.54394,0.57324,0.40798,1.26556,1.66056,0.01709,0.000521341,0.00017378,0.000521341,0.00017378,0.000521341,0.00017378,0.000521341,0.00017378
134,4533.3,1.10841,0.93165,0.01076,0.66965,0.53677,0.5803,0.41243,1.26687,1.65132,0.01717,0.000502232,0.000167411,0.000502232,0.000167411,0.000502232,0.000167411,0.000502232,0.000167411
135,4566.86,1.07826,0.91481,0.01065,0.60161,0.56359,0.57789,0.41169,1.26603,1.65624,0.01719,0.000483432,0.000161144,0.000483432,0.000161144,0.000483432,0.000161144,0.000483432,0.000161144
136,4599.64,1.09177,0.92996,0.01114,0.64445,0.54958,0.58034,0.4129,1.27503,1.63538,0.01726,0.000464946,0.000154982,0.000464946,0.000154982,0.000464946,0.000154982,0.000464946,0.000154982
137,4632.88,1.09159,0.90363,0.01074,0.6487,0.55327,0.58436,0.41466,1.26966,1.6505,0.0172,0.00044678,0.000148927,0.00044678,0.000148927,0.00044678,0.000148927,0.00044678,0.000148927
138,4667.24,1.08754,0.91071,0.01046,0.61669,0.54195,0.57752,0.41129,1.26728,1.64376,0.01709,0.00042894,0.00014298,0.00042894,0.00014298,0.00042894,0.00014298,0.00042894,0.00014298
139,4700.9,1.07395,0.89142,0.01097,0.65139,0.53314,0.57458,0.40953,1.26766,1.65777,0.01711,0.00041143,0.000137143,0.00041143,0.000137143,0.00041143,0.000137143,0.00041143,0.000137143
140,4735.16,1.08684,0.89899,0.01066,0.6024,0.56584,0.57543,0.41148,1.26703,1.65239,0.01714,0.000394256,0.000131419,0.000394256,0.000131419,0.000394256,0.000131419,0.000394256,0.000131419
141,4768.46,1.08566,0.90634,0.01059,0.63206,0.56039,0.57974,0.41307,1.26633,1.64314,0.01711,0.000377424,0.000125808,0.000377424,0.000125808,0.000377424,0.000125808,0.000377424,0.000125808
142,4802.3,1.08774,0.9077,0.01083,0.63049,0.53874,0.57663,0.41016,1.26739,1.6505,0.01712,0.000360938,0.000120313,0.000360938,0.000120313,0.000360938,0.000120313,0.000360938,0.000120313
143,4835.04,1.0765,0.90692,0.01096,0.60742,0.56591,0.58296,0.41435,1.26513,1.63409,0.01706,0.000344804,0.000114935,0.000344804,0.000114935,0.000344804,0.000114935,0.000344804,0.000114935
144,4868.57,1.07065,0.90045,0.01067,0.64344,0.54152,0.58419,0.41669,1.26265,1.63798,0.01702,0.000329026,0.000109675,0.000329026,0.000109675,0.000329026,0.000109675,0.000329026,0.000109675
145,4902.55,1.09055,0.90313,0.01063,0.6448,0.53555,0.58429,0.41785,1.26656,1.6319,0.01705,0.00031361,0.000104537,0.00031361,0.000104537,0.00031361,0.000104537,0.00031361,0.000104537
146,4936.08,1.09363,0.9393,0.01079,0.6285,0.54884,0.58215,0.4144,1.2665,1.64573,0.01711,0.000298559,9.95197e-05,0.000298559,9.95197e-05,0.000298559,9.95197e-05,0.000298559,9.95197e-05
147,4970.79,1.08276,0.90785,0.01068,0.62661,0.54447,0.58064,0.41349,1.27067,1.63309,0.01714,0.000283879,9.46264e-05,0.000283879,9.46264e-05,0.000283879,9.46264e-05,0.000283879,9.46264e-05
148,5005.3,1.07852,0.90044,0.01059,0.61511,0.53308,0.57484,0.41028,1.26442,1.65346,0.01701,0.000269574,8.98581e-05,0.000269574,8.98581e-05,0.000269574,8.98581e-05,0.000269574,8.98581e-05
149,5039.56,1.06974,0.88632,0.01062,0.66301,0.51787,0.57656,0.41061,1.26557,1.65249,0.01705,0.000255649,8.52162e-05,0.000255649,8.52162e-05,0.000255649,8.52162e-05,0.000255649,8.52162e-05
150,5073.11,1.07069,0.89426,0.01076,0.65537,0.52709,0.57625,0.4111,1.26355,1.6561,0.01702,0.000242107,8.07022e-05,0.000242107,8.07022e-05,0.000242107,8.07022e-05,0.000242107,8.07022e-05
151,5106.83,1.05873,0.88195,0.01069,0.67022,0.51876,0.57842,0.41245,1.2632,1.63457,0.01702,0.000228952,7.63174e-05,0.000228952,7.63174e-05,0.000228952,7.63174e-05,0.000228952,7.63174e-05
152,5140.83,1.08788,0.90096,0.01078,0.65251,0.52594,0.58307,0.41674,1.26556,1.64193,0.01703,0.00021619,7.20632e-05,0.00021619,7.20632e-05,0.00021619,7.20632e-05,0.00021619,7.20632e-05
153,5174.66,1.07153,0.88523,0.01055,0.63129,0.542,0.58226,0.41653,1.26951,1.65026,0.01709,0.000203823,6.79409e-05,0.000203823,6.79409e-05,0.000203823,6.79409e-05,0.000203823,6.79409e-05
154,5208.52,1.08465,0.8924,0.01074,0.61937,0.55125,0.57926,0.41331,1.26502,1.65777,0.01711,0.000191855,6.39518e-05,0.000191855,6.39518e-05,0.000191855,6.39518e-05,0.000191855,6.39518e-05
155,5241.44,1.07086,0.88313,0.01067,0.65817,0.53337,0.58095,0.41545,1.2671,1.63514,0.01713,0.000180291,6.00969e-05,0.000180291,6.00969e-05,0.000180291,6.00969e-05,0.000180291,6.00969e-05
156,5275.34,1.07949,0.88678,0.01057,0.65731,0.53465,0.58751,0.41989,1.27056,1.63681,0.01712,0.000169133,5.63776e-05,0.000169133,5.63776e-05,0.000169133,5.63776e-05,0.000169133,5.63776e-05
157,5308.01,1.0693,0.89108,0.01062,0.66419,0.53583,0.58783,0.42042,1.27239,1.63065,0.01714,0.000158385,5.2795e-05,0.000158385,5.2795e-05,0.000158385,5.2795e-05,0.000158385,5.2795e-05
158,5341.45,1.0958,0.90309,0.0105,0.67547,0.52647,0.5842,0.41681,1.27147,1.6294,0.01711,0.00014805,4.93501e-05,0.00014805,4.93501e-05,0.00014805,4.93501e-05,0.00014805,4.93501e-05
159,5375.21,1.06197,0.87904,0.01023,0.66666,0.52907,0.579,0.41292,1.26923,1.63472,0.01708,0.000138132,4.6044e-05,0.000138132,4.6044e-05,0.000138132,4.6044e-05,0.000138132,4.6044e-05
160,5409.09,1.06859,0.87273,0.01052,0.64739,0.5302,0.57973,0.41403,1.26732,1.63954,0.01705,0.000128633,4.28777e-05,0.000128633,4.28777e-05,0.000128633,4.28777e-05,0.000128633,4.28777e-05
161,5443.3,1.04321,0.88446,0.01077,0.66536,0.52675,0.57886,0.41316,1.26751,1.63929,0.01708,0.000119556,3.98522e-05,0.000119556,3.98522e-05,0.000119556,3.98522e-05,0.000119556,3.98522e-05
162,5476.84,1.07224,0.87638,0.01049,0.65998,0.52521,0.57797,0.41364,1.26928,1.64921,0.01711,0.000110905,3.69683e-05,0.000110905,3.69683e-05,0.000110905,3.69683e-05,0.000110905,3.69683e-05
163,5510.45,1.06219,0.87304,0.01077,0.63752,0.53769,0.58312,0.41697,1.26811,1.64263,0.01711,0.000102681,3.4227e-05,0.000102681,3.4227e-05,0.000102681,3.4227e-05,0.000102681,3.4227e-05
164,5543.23,1.08307,0.87964,0.01056,0.63743,0.53235,0.58016,0.41616,1.27051,1.6367,0.01717,9.48874e-05,3.16291e-05,9.48874e-05,3.16291e-05,9.48874e-05,3.16291e-05,9.48874e-05,3.16291e-05
165,5576.68,1.06365,0.86505,0.01066,0.66313,0.52232,0.58077,0.41457,1.27173,1.64462,0.01716,8.75264e-05,2.91755e-05,8.75264e-05,2.91755e-05,8.75264e-05,2.91755e-05,8.75264e-05,2.91755e-05
166,5611.46,1.08143,0.90183,0.01074,0.65748,0.52363,0.57988,0.41453,1.26796,1.65097,0.01711,8.06001e-05,2.68667e-05,8.06001e-05,2.68667e-05,8.06001e-05,2.68667e-05,8.06001e-05,2.68667e-05
167,5645.81,1.06379,0.86856,0.01071,0.67048,0.52305,0.58078,0.41516,1.2679,1.65441,0.01709,7.41108e-05,2.47036e-05,7.41108e-05,2.47036e-05,7.41108e-05,2.47036e-05,7.41108e-05,2.47036e-05
168,5679.93,1.06759,0.89174,0.01085,0.65082,0.52991,0.5798,0.41439,1.26833,1.65132,0.01713,6.80605e-05,2.26868e-05,6.80605e-05,2.26868e-05,6.80605e-05,2.26868e-05,6.80605e-05,2.26868e-05
169,5713.43,1.06201,0.8861,0.0106,0.64842,0.52661,0.57949,0.41439,1.26725,1.65419,0.01711,6.24508e-05,2.08169e-05,6.24508e-05,2.08169e-05,6.24508e-05,2.08169e-05,6.24508e-05,2.08169e-05
170,5746.92,1.07582,0.88239,0.0107,0.66446,0.52634,0.58014,0.41527,1.26641,1.6488,0.01707,5.72836e-05,1.90945e-05,5.72836e-05,1.90945e-05,5.72836e-05,1.90945e-05,5.72836e-05,1.90945e-05
171,5794.54,1.05989,0.74671,0.01207,0.58321,0.56655,0.57328,0.40625,1.27274,1.65289,0.0173,5.25605e-05,1.75202e-05,5.25605e-05,1.75202e-05,5.25605e-05,1.75202e-05,5.25605e-05,1.75202e-05
172,5827.37,1.05502,0.74553,0.01206,0.60778,0.53806,0.57334,0.40553,1.28287,1.6693,0.01747,4.82828e-05,1.60943e-05,4.82828e-05,1.60943e-05,4.82828e-05,1.60943e-05,4.82828e-05,1.60943e-05
173,5860.77,1.04959,0.73552,0.0118,0.61185,0.53381,0.57095,0.40433,1.28631,1.66732,0.01755,4.44519e-05,1.48173e-05,4.44519e-05,1.48173e-05,4.44519e-05,1.48173e-05,4.44519e-05,1.48173e-05
174,5894.4,1.04491,0.71159,0.01182,0.62525,0.52397,0.56873,0.40229,1.28582,1.66141,0.01755,4.1069e-05,1.36897e-05,4.1069e-05,1.36897e-05,4.1069e-05,1.36897e-05,4.1069e-05,1.36897e-05
175,5928.58,1.03791,0.72074,0.01151,0.63019,0.52335,0.56949,0.40202,1.28539,1.6596,0.01755,3.8135e-05,1.27117e-05,3.8135e-05,1.27117e-05,3.8135e-05,1.27117e-05,3.8135e-05,1.27117e-05
176,5963.09,1.03583,0.72554,0.01162,0.63641,0.52929,0.57097,0.4037,1.28314,1.65672,0.01752,3.56509e-05,1.18836e-05,3.56509e-05,1.18836e-05,3.56509e-05,1.18836e-05,3.56509e-05,1.18836e-05
177,5996.91,1.04387,0.71306,0.01168,0.63321,0.52384,0.57015,0.40341,1.28508,1.64889,0.01755,3.36174e-05,1.12058e-05,3.36174e-05,1.12058e-05,3.36174e-05,1.12058e-05,3.36174e-05,1.12058e-05
178,6029.29,1.02929,0.69852,0.01122,0.63003,0.53125,0.57056,0.40355,1.28123,1.66112,0.01745,3.20351e-05,1.06784e-05,3.20351e-05,1.06784e-05,3.20351e-05,1.06784e-05,3.20351e-05,1.06784e-05
179,6062.15,1.03071,0.69195,0.01158,0.63498,0.53283,0.56929,0.40311,1.27931,1.66328,0.01743,3.09046e-05,1.03015e-05,3.09046e-05,1.03015e-05,3.09046e-05,1.03015e-05,3.09046e-05,1.03015e-05
180,6096.19,1.03126,0.67793,0.01143,0.63619,0.52839,0.57076,0.40362,1.2797,1.66478,0.01744,3.02262e-05,1.00754e-05,3.02262e-05,1.00754e-05,3.02262e-05,1.00754e-05,3.02262e-05,1.00754e-05
